PointLabel,PointCode,LabelSection,Longitude,Latitude,Elevation,DeltaTime
photon,0,1,113.349109319395,34.467011841689,229.1481,44743952.2604476
photon,0,1,113.349105094323,34.4670500810414,227.3396,44743952.2610475
photon,0,1,113.349092843836,34.4671583743283,226.7812,44743952.2627476
photon,0,1,113.349088507365,34.4671965846573,226.9294,44743952.2633476
photon,0,1,113.349085654776,34.4672220589295,226.5108,44743952.2637476
photon,0,1,113.349075578131,34.4673111949378,226.622,44743952.2651476
noise,1,1,113.349059103072,34.4674061870458,309.6549,44743952.2666476
photon,0,1,113.349064623497,34.4674066669456,229.3533,44743952.2666476
photon,0,1,113.349063050826,34.4674193858821,231.3659,44743952.2668476
photon,0,1,113.349016434594,34.4678330729368,231.8485,44743952.2733476
noise,1,1,113.349031659101,34.4678408294845,-0.02955589,44743952.2734476
photon,0,1,113.349011950885,34.4678712869448,234.3937,44743952.2739476
photon,0,1,113.348998975094,34.4679859849339,234.8133,44743952.2757476
photon,0,1,113.348998292353,34.4679923607081,234.2671,44743952.2758476
photon,0,1,113.348996122303,34.4680114802941,234.3859,44743952.2761476
photon,0,1,113.348984559764,34.4681134622908,234.5658,44743952.2777476
photon,0,1,113.348979481123,34.468158082937,234.7662,44743952.2784476
photon,0,1,113.3489787689,34.4681644591286,234.5917,44743952.2785476
photon,0,1,113.348965667425,34.4682792211316,235.126,44743952.2803476
photon,0,1,113.348956891908,34.4683557402938,235.6141,44743952.2815475
photon,0,1,113.348942240944,34.4684833004004,235.8901,44743952.2835476
photon,0,1,113.348931790933,34.4685725934585,238.2165,44743952.2849475
photon,0,1,113.348912608334,34.4687384871488,237.7105,44743952.2875476
photon,0,1,113.348910348428,34.4687576273617,238.2004,44743952.2878476
photon,0,1,113.348910373433,34.4687576299657,237.836,44743952.2878476
photon,0,1,113.348904416685,34.4688086776623,238.004,44743952.2886475
photon,0,1,113.348902945395,34.4688214428774,237.755,44743952.2888476
photon,0,1,113.348898478549,34.4688597330937,237.7144,44743952.2894476
photon,0,1,113.348891015701,34.4689235546063,237.6855,44743952.2904476
photon,0,1,113.348890297641,34.4689299389195,237.2582,44743952.2905476
photon,0,1,113.348888576968,34.4689362369635,251.4093,44743952.2906476
photon,0,1,113.348881281068,34.4690000765722,248.6378,44743952.2916475
photon,0,1,113.348877581247,34.4690319946368,247.91,44743952.2921476
photon,0,1,113.348872397147,34.4690831530489,237.5246,44743952.2929476
photon,0,1,113.348864593185,34.4691469447812,240.5642,44743952.2939476
photon,0,1,113.348860815645,34.469178853314,240.1977,44743952.2944476
photon,0,1,113.348850455647,34.469268216277,235.8067,44743952.2958476
photon,0,1,113.348833870825,34.4694021839852,244.0316,44743952.2979476
photon,0,1,113.348832971624,34.4694085541765,246.0095,44743952.2980476
photon,0,1,113.348806886318,34.4696255417712,248.1571,44743952.3014476
photon,0,1,113.34880537196,34.4696383078876,248.0202,44743952.3016476
noise,1,1,113.348788541581,34.4696948867474,393.1561,44743952.3025476
photon,0,1,113.348798522854,34.4696957536049,247.9728,44743952.3025476
noise,1,1,113.348793623099,34.4697791683691,175.5086,44743952.3038476
photon,0,1,113.348784452912,34.4698170684413,242.6651,44743952.3044476
photon,0,1,113.348783806785,34.4698234613907,241.0338,44743952.3045476
photon,0,1,113.348775495464,34.4698872314646,251.7607,44743952.3055476
photon,0,1,113.348776249062,34.4698872969625,240.7992,44743952.3055476
photon,0,1,113.348753433044,34.4700787993451,243.8086,44743952.3085475
photon,0,1,113.348753095488,34.4700852197661,237.8034,44743952.3086476
photon,0,1,113.34874932708,34.4701171394239,238.094,44743952.3091475
photon,0,1,113.34874858182,34.4701235252035,238.0377,44743952.3092476
photon,0,1,113.348721387406,34.4703533381504,243.7154,44743952.3128476
photon,0,1,113.348717595761,34.4703852385129,243.3654,44743952.3133476
photon,0,1,113.348713864401,34.4704171671795,244.6886,44743952.3138476
