PointLabel,PointCode,LabelSection,Longitude,Latitude,Elevation,DeltaTime
photon,0,1,113.363289250445,34.7498110268596,153.0822,72811966.1854164
photon,0,1,113.363288450548,34.7498046569849,153.284,72811966.1855164
photon,0,1,113.363282686358,34.7497599829201,153.6603,72811966.1862164
photon,0,1,113.363279248482,34.7497346189549,158.4813,72811966.1866165
photon,0,1,113.363278908541,34.7497281207514,153.3227,72811966.1867164
photon,0,1,113.363276650662,34.7497090022535,153.076,72811966.1870164
photon,0,1,113.363271563548,34.7496709453524,159.7402,72811966.1876164
photon,0,1,113.363268644251,34.7496454304317,158.4827,72811966.1880164
photon,0,1,113.363260434783,34.7495753273492,157.6312,72811966.1891164
photon,0,1,113.363257475587,34.7495498281566,157.1279,72811966.1895164
photon,0,1,113.363239174908,34.7493970214384,162.0216,72811966.1919164
photon,0,1,113.363236879857,34.7493779226765,162.8458,72811966.1922164
photon,0,1,113.363235034776,34.7493586863784,158.1671,72811966.1925164
photon,0,1,113.363228217415,34.7493013697125,159.9925,72811966.1934164
photon,0,1,113.363226801829,34.7492885996552,159.1955,72811966.1936164
photon,0,1,113.36321203084,34.7491610960131,159.0939,72811966.1956164
photon,0,1,113.363209214328,34.7491355488113,157.4207,72811966.1960164
photon,0,1,113.363206993231,34.7491164201777,157.5031,72811966.1963164
photon,0,1,113.363205663442,34.7491036215398,155.7059,72811966.1965164
photon,0,2,113.363190024935,34.748969716083,157.3273,72811966.1986164
photon,0,2,113.36318782947,34.7489505704006,157.0572,72811966.1989164
photon,0,2,113.363187807809,34.748950576964,157.3231,72811966.1989164
photon,0,2,113.363186347195,34.7489378108615,157.0988,72811966.1991164
photon,0,2,113.363181898768,34.7488995288089,157.2096,72811966.1997164
photon,0,2,113.363178200559,34.74886762074,157.1509,72811966.2002164
photon,0,2,113.363177478315,34.7488612331309,156.92,72811966.2003164
photon,0,2,113.363175243046,34.7488420890076,157.0556,72811966.2006164
photon,0,2,113.363172274207,34.7488165597521,157.0696,72811966.2010164
photon,0,2,113.363171555988,34.7488101714263,156.7756,72811966.2011164
photon,0,2,113.363161915183,34.7487271730277,156.4333,72811966.2024164
photon,0,2,113.363159700767,34.7487080104386,156.1626,72811966.2027164
photon,0,2,113.363158177993,34.7486952500895,156.541,72811966.2029164
photon,0,2,113.363157320753,34.7486888981574,157.9018,72811966.2030164
photon,0,2,113.363155984067,34.7486760792021,155.9771,72811966.2032164
noise,1,2,113.363169235357,34.7486455659947,-43.44334,72811966.2036164
photon,0,2,113.363150740865,34.748631377415,156.0777,72811966.2039164
photon,0,2,113.363139484835,34.7485355619175,156.0087,72811966.2054164
photon,0,2,113.363135711145,34.7485036182662,156.0753,72811966.2059164
photon,0,2,113.363132871593,34.7484781464235,156.167,72811966.2063164
noise,1,2,113.363130079814,34.748472369242,180.9974,72811966.2064164
photon,0,2,113.363132130928,34.7484717424597,155.8125,72811966.2064164
photon,0,2,113.363129801559,34.748452558849,156.0404,72811966.2067164
photon,0,2,113.363128263777,34.7484397641388,155.9878,72811966.2069164
photon,0,2,113.363126727928,34.748426968025,155.8968,72811966.2071164
photon,0,2,113.363123641629,34.7484013777987,155.8505,72811966.2075164
photon,0,2,113.363120539064,34.7483757924865,155.9514,72811966.2079164
photon,0,2,113.363107405079,34.7482669957108,155.1301,72811966.2096164
photon,0,2,113.363105022621,34.7482478137716,155.6895,72811966.2099164
photon,0,2,113.36310408658,34.7482414618549,157.6111,72811966.2100164
photon,0,2,113.36310019711,34.7482094608422,157.4703,72811966.2105164
photon,0,2,113.363097056149,34.7481838670764,157.6704,72811966.2109164
photon,0,2,113.363096429446,34.7481774203513,155.7679,72811966.2110164
photon,0,2,113.363096007888,34.7481775491554,160.9442,72811966.2110164
photon,0,2,113.363083904347,34.7480750223095,155.6806,72811966.2126164
photon,0,2,113.363077612006,34.7480238258438,155.8085,72811966.2134164
photon,0,2,113.363076753562,34.7480174489587,156.701,72811966.2135164
photon,0,2,113.363066634806,34.7479342227098,155.3815,72811966.2148164
photon,0,2,113.36306038139,34.7478830147661,154.8005,72811966.2156164
photon,0,2,113.363050909186,34.7478062367368,154.9806,72811966.2168164
noise,1,2,113.363034616878,34.7477116469262,209.8486,72811966.2183164
photon,0,2,113.363035952117,34.7476846873432,154.7349,72811966.2187164
photon,0,2,113.363034364155,34.7476718988725,154.8814,72811966.2189164
photon,0,2,113.363033593731,34.7476654976969,154.6664,72811966.2190164
photon,0,2,113.363032024864,34.7476527052375,154.5838,72811966.2192164
photon,0,2,113.363028858523,34.7476271287246,154.7761,72811966.2196164
photon,0,2,113.363028085914,34.7476207292153,154.5934,72811966.2197164
photon,0,2,113.363027293686,34.747614335805,154.6525,72811966.2198164
photon,0,2,113.363026488144,34.7476079465851,154.8759,72811966.2199164
photon,0,2,113.363026491285,34.7476079456332,154.8374,72811966.2199164
photon,0,2,113.363024134436,34.747588760809,154.7802,72811966.2202164
photon,0,2,113.363022547064,34.7475759766345,154.9458,72811966.2204164
photon,0,2,113.363020199103,34.7475567916091,154.797,72811966.2207164
photon,0,2,113.363017848468,34.7475376089671,154.6929,72811966.2210165
photon,0,2,113.363017838974,34.7475376118447,154.8094,72811966.2210165
photon,0,2,113.363017036408,34.7475312247435,155.0125,72811966.2211164
photon,0,2,113.363016259852,34.7475248289533,154.8962,72811966.2212164
photon,0,2,113.363015474535,34.7475184360037,154.889,72811966.2213164
photon,0,2,113.363009250263,34.7474672835441,154.1771,72811966.2221164
photon,0,2,113.363008528119,34.7474608731976,153.4094,72811966.2222164
photon,0,2,113.363005368221,34.7474353170971,153.6898,72811966.2226164
photon,0,2,113.363002929775,34.7474161712705,154.7596,72811966.2229164
photon,0,2,113.362999862959,34.7473905929248,153.9542,72811966.2233164
photon,0,2,113.362999856128,34.7473905949952,154.0381,72811966.2233164
photon,0,2,113.362995227511,34.7473522412882,153.2434,72811966.2239164
photon,0,2,113.36298973574,34.7473075345366,153.5531,72811966.2246164
photon,0,2,113.362986794609,34.7472819347802,151.3698,72811966.2250164
photon,0,2,113.3629858467,34.7472822242331,163.0105,72811966.2250164
