PointLabel,PointCode,LabelSection,Longitude,Latitude,Elevation,DeltaTime
photon,0,1,113.291414942964,34.3619302144673,270.575,44743950.7333475
noise,1,1,113.291405927555,34.36205951764,350.7809,44743950.7353475
noise,1,1,113.29141750466,34.3620936218121,534.4501,44743950.7358475
photon,0,1,113.291372101319,34.3622833101712,281.0047,44743950.7388475
photon,0,1,113.291363414936,34.3623538348153,282.4332,44743950.7399475
photon,0,1,113.291343579688,34.3625139691185,284.4743,44743950.7424475
photon,0,1,113.291336909775,34.3625651217357,281.1422,44743950.7432475
noise,1,1,113.291357414311,34.3625742692701,532.7369,44743950.7433475
photon,0,1,113.291332405009,34.3626035372527,284.4323,44743950.7438475
photon,0,1,113.291332163803,34.3626100041937,290.99,44743950.7439475
photon,0,1,113.29132669628,34.362641783182,273.4085,44743950.7444475
photon,0,1,113.291321679144,34.3626930899144,289.1799,44743950.7452475
photon,0,1,113.291314106215,34.3627505296074,283.8772,44743950.7461475
photon,0,1,113.291307789619,34.3628016105472,283.7912,44743950.7469475
photon,0,1,113.291284382618,34.3629929644913,284.0905,44743950.7499475
photon,0,1,113.291266276853,34.363145858794,288.0801,44743950.7523475
photon,0,1,113.290962324083,34.3657923197804,319.0609,44743950.7938475
photon,0,1,113.290960973159,34.3658050616715,320.5271,44743950.7940475
photon,0,1,113.290941884157,34.3659704225264,320.704,44743950.7966475
photon,0,1,113.290940409101,34.3659831338411,320.5777,44743950.7968475
photon,0,1,113.290939712385,34.3659894945251,320.9938,44743950.7969475
photon,0,1,113.290938286135,34.3660022103926,321.4322,44743950.7971475
photon,0,1,113.290936844197,34.3660149232638,321.678,44743950.7973475
photon,0,1,113.290932466164,34.3660530487313,321.7562,44743950.7979475
photon,0,1,113.290907862366,34.3662690419811,323.803,44743950.8013475
photon,0,1,113.290906426641,34.3662817464402,324.0323,44743950.8015475
photon,0,1,113.290898509316,34.3663516219972,325.0359,44743950.8026475
photon,0,1,113.290875406862,34.3665549501654,327.3321,44743950.8058475
photon,0,1,113.290865987234,34.3666376023073,328.1308,44743950.8071475
photon,0,1,113.290860091188,34.3666884722368,327.5695,44743950.8079475
photon,0,1,113.290846129256,34.3668093790756,327.2008,44743950.8098475
photon,0,1,113.29082722739,34.3669750716453,330.4235,44743950.8124475
noise,1,1,113.29079805917,34.3670164314886,46.18254,44743950.8131475
photon,0,1,113.290792697862,34.3672691230011,329.6614,44743950.8170475
photon,0,1,113.290788121735,34.3673075670699,329.3259,44743950.8176475
photon,0,1,113.290784440775,34.3673396279952,330.6741,44743950.8181475
photon,0,1,113.290733485547,34.3677631761298,325.1622,44743950.8247475
noise,1,1,113.290718108484,34.3677872825706,179.9033,44743950.8251475
photon,0,1,113.290722591076,34.3678531004086,323.738,44743950.8261475
noise,1,1,113.290722885668,34.3680358129157,581.9589,44743950.8289475
photon,0,1,113.290700587025,34.3680329331536,318.6143,44743950.8289475
photon,0,1,113.290696031716,34.3680714859271,319.4072,44743950.8295475
photon,0,1,113.290690903846,34.368116484161,322.5208,44743950.8302475
photon,0,1,113.290676067382,34.3682449894701,329.05,44743950.8322475
photon,0,1,113.290665186007,34.3683283441131,318.093,44743950.8335475
photon,0,1,113.290643298419,34.3685078250179,313.7635,44743950.8363475
photon,0,1,113.29064237186,34.3685207195363,320.914,44743950.8365475
photon,0,1,113.290635922086,34.368571930908,317.0211,44743950.8373475
photon,0,1,113.290620480797,34.3686999579602,314.604,44743950.8393475
photon,0,1,113.290595818112,34.3689045252628,308.6412,44743950.8425475
photon,0,1,113.290583118949,34.3690131043695,308.7554,44743950.8442475
photon,0,1,113.290582217084,34.3690194682643,306.9,44743950.8443475
photon,0,1,113.290571720133,34.3691087956104,305.6593,44743950.8457475
photon,0,1,113.290560536648,34.3692044341033,304.2386,44743950.8472475
photon,0,1,113.29054146474,34.3693700577319,303.4218,44743950.8498475
photon,0,1,113.290540770595,34.3693764286023,303.8052,44743950.8499475
photon,0,1,113.290536488515,34.3694146310105,304.6443,44743950.8505475
photon,0,1,113.290527289364,34.3694973738839,306.955,44743950.8518475
photon,0,1,113.290504978365,34.3697008504325,313.5852,44743950.8550475
photon,0,1,113.290480082895,34.3699293410694,317.0914,44743950.8586475
photon,0,1,113.290476337752,34.3699610247576,314.1073,44743950.8591475
noise,1,1,113.29045381025,34.3700417527664,155.3474,44743950.8604475
photon,0,1,113.290462695715,34.370087935155,318.0954,44743950.8611475
noise,1,1,113.290453544475,34.3702411703797,408.8142,44743950.8635475
noise,1,1,113.29046558901,34.3702491612406,559.378,44743950.8636475
photon,0,1,113.290429502045,34.3703925390374,325.0485,44743950.8659475
photon,0,1,113.290423558168,34.3704497239393,330.4028,44743950.8668475
photon,0,1,113.290394360259,34.3707101836846,333.9991,44743950.8709475
photon,0,1,113.290390805624,34.3707419780359,335.0462,44743950.8714475
photon,0,1,113.290382782793,34.3708119233036,335.3992,44743950.8725475
photon,0,1,113.290380020908,34.3708372294899,335.4099,44743950.8729475
photon,0,1,113.290372017195,34.3709073407226,338.3336,44743950.8740475
photon,0,1,113.290361611969,34.370996597388,340.3566,44743950.8754475
photon,0,1,113.290359351851,34.3710157266378,340.5528,44743950.8757475
photon,0,1,113.290354973133,34.3710540091412,342.7383,44743950.8763475
photon,0,1,113.290339654598,34.3711815962725,342.6078,44743950.8783475
photon,0,1,113.290315572041,34.3713794777158,341.2413,44743950.8814475
photon,0,1,113.290315695556,34.371379493504,342.6998,44743950.8814475
photon,0,1,113.290301711167,34.3714944617992,343.0784,44743950.8832475
photon,0,1,113.290300369354,34.3715072668497,345.6653,44743950.8834475
photon,0,1,113.290293895459,34.3715583452525,343.0027,44743950.8842475
photon,0,1,113.290292259849,34.3715711140469,342.1495,44743950.8844475
photon,0,1,113.290283141664,34.3716478206307,345.3333,44743950.8856476
photon,0,1,113.290272951207,34.3717308868545,345.2083,44743950.8869475
photon,0,1,113.290259012197,34.3718459369851,347.0977,44743950.8887476
photon,0,1,113.290252934219,34.3718970837013,349.2776,44743950.8895475
photon,0,1,113.290224293917,34.3721336937084,353.0445,44743950.8932475
photon,0,1,113.290205629908,34.3722867962578,350.8771,44743950.8956475
photon,0,1,113.290137498079,34.3728612865712,352.4211,44743950.9046475
photon,0,1,113.290136521656,34.3728676454238,349.7365,44743950.9047475
photon,0,1,113.290132126717,34.37290599091,350.8629,44743950.9053475
photon,0,1,113.290112335077,34.3730850957505,363.5313,44743950.9081475
noise,1,1,113.290132059831,34.3732174804138,771.4636,44743950.9101475
photon,0,1,113.290085204189,34.3733218404767,366.312,44743950.9118475
photon,0,1,113.290083316494,34.3733345892444,361.4196,44743950.9120475
photon,0,1,113.289911395402,34.3748403260902,357.7859,44743950.9355475
photon,0,1,113.289897362772,34.3749678638163,365.3799,44743950.9375475
photon,0,1,113.289890404353,34.3750315994096,369.9463,44743950.9385475
photon,0,1,113.289879700095,34.3751271212043,373.7489,44743950.9400475
photon,0,1,113.289873466212,34.3751844312705,378.3118,44743950.9409475
photon,0,1,113.289863216313,34.3752799341448,387.6658,44743950.9424475
photon,0,1,113.289855309794,34.3753434413373,381.2873,44743950.9434475
photon,0,1,113.289841853374,34.3754707164213,396.4998,44743950.9454475
photon,0,1,113.289840507853,34.375483441516,398.0327,44743950.9456475
photon,0,1,113.289838736004,34.3754961120404,394.5338,44743950.9458475
photon,0,1,113.289822808046,34.3756359161447,398.2174,44743950.9480475
photon,0,1,113.289815479721,34.3756994458385,398.9207,44743950.9490475
photon,0,1,113.28981360835,34.3757120996306,394.276,44743950.9492475
photon,0,1,113.289783017588,34.3759660494886,383.0965,44743950.9532475
noise,1,1,113.289765873161,34.3761509205797,433.0853,44743950.9561475
photon,0,1,113.289743690246,34.3762900517413,363.0739,44743950.9583475
photon,0,1,113.289732590041,34.3763854778054,363.1549,44743950.9598475
noise,1,1,113.289753003728,34.3764656330331,709.3829,44743950.9610476
photon,0,1,113.289717202056,34.3765256219146,374.3067,44743950.9620475
photon,0,1,113.289700577373,34.3766721681775,380.3343,44743950.9643475
photon,0,1,113.289693350851,34.3767359161918,383.2159,44743950.9653475
photon,0,1,113.289686603697,34.3767932771833,383.0693,44743950.9662475
photon,0,1,113.289682007811,34.3768315141766,381.8858,44743950.9668475
noise,1,1,113.289687193908,34.3769940613352,664.9622,44743950.9693475
photon,0,1,113.289630043386,34.3772653578379,372.98,44743950.9736475
photon,0,1,113.28962086515,34.3773420594339,373.0997,44743950.9748475
noise,1,1,113.28963653033,34.3774219958031,666.7384,44743950.9760475
photon,0,1,113.28960733474,34.3774506908201,367.2332,44743950.9765475
photon,0,1,113.289605722001,34.3774634704208,366.3049,44743950.9767475
photon,0,1,113.289594618592,34.3775529634791,362.0208,44743950.9781476
noise,1,1,113.289583415728,34.3775645043801,247.844,44743950.9783475
photon,0,1,113.289587735142,34.3776105345948,362.2628,44743950.9790475
photon,0,1,113.289582133444,34.3776552843201,359.5054,44743950.9797475
photon,0,1,113.289575105029,34.3777128470611,357.9735,44743950.9806475
noise,1,1,113.289561070824,34.3778604632593,400.0978,44743950.9829475
photon,0,1,113.289546522794,34.3779495408756,354.4958,44743950.9843476
photon,0,1,113.289542705652,34.3779815303195,354.4131,44743950.9848476
photon,0,1,113.289541197347,34.3779943259791,354.584,44743950.9850475
photon,0,1,113.289539668783,34.378007121185,354.512,44743950.9852475
photon,0,1,113.289529273849,34.3780967196524,357.3983,44743950.9866475
photon,0,1,113.28952060754,34.3781735388534,362.4348,44743950.9878476
photon,0,1,113.289516171342,34.3782119279015,363.6159,44743950.9884475
photon,0,1,113.289513196628,34.3782375173058,364.156,44743950.9888475
photon,0,1,113.28950865117,34.3782758888041,363.9141,44743950.9894475
photon,0,1,113.289499818329,34.3783526528789,366.2232,44743950.9906475
photon,0,1,113.289499116189,34.3783590536769,366.801,44743950.9907475
photon,0,1,113.289494564182,34.3783974111376,366.2104,44743950.9913476
photon,0,1,113.289493721916,34.3784037931005,365.1167,44743950.9914476
photon,0,1,113.289490916301,34.3784293889983,367.3663,44743950.9918475
photon,0,1,113.289486242605,34.3784677224875,365.1782,44743950.9924475
photon,0,1,113.289475759025,34.3785572349348,365.4196,44743950.9938475
photon,0,1,113.289470489551,34.3786019267678,363.9374,44743950.9945476
photon,0,1,113.289463882905,34.3786593973475,363.8673,44743950.9954475
photon,0,1,113.289458621861,34.3787040769726,362.2662,44743950.9961475
photon,0,1,113.289448359372,34.3787934519889,361.9003,44743950.9975475
photon,0,1,113.289433190888,34.3789210314483,355.0006,44743950.9995475
photon,0,1,113.289429603923,34.3789529475515,355.6542,44743951.0000475
noise,1,1,113.289439697263,34.3789736791917,500.647,44743951.0003475
noise,1,1,113.289438150926,34.3789734793439,482.3862,44743951.0003475
photon,0,1,113.289423869008,34.378997536597,348.1346,44743951.0007475
photon,0,1,113.289422421195,34.3790103003385,348.2365,44743951.0009475
photon,0,1,113.289419552062,34.379035830125,348.7516,44743951.0013475
photon,0,1,113.289418141939,34.3790485982611,349.2985,44743951.0015476
photon,0,1,113.289416604271,34.3790613488185,348.3384,44743951.0017475
photon,0,1,113.289414160412,34.3790804579513,345.2793,44743951.0020476
photon,0,1,113.289406156246,34.3791506412907,345.3799,44743951.0031475
photon,0,1,113.289404269687,34.3791633461561,340.3126,44743951.0033475
photon,0,1,113.289403846978,34.3791697656714,343.9269,44743951.0034475
photon,0,1,113.289395715375,34.3792399312418,342.6233,44743951.0045475
photon,0,1,113.289388914974,34.3792973190882,339.9047,44743951.0054476
photon,0,1,113.289385664825,34.3793292679207,344.6675,44743951.0059475
photon,0,1,113.289384066653,34.3793420098873,343.063,44743951.0061475
