PointLabel,PointCode,LabelSection,Longitude,Latitude,Elevation,DeltaTime
photon,0,1,113.451554028437,34.3965709848201,252.8129,55091305.5316664
photon,0,1,113.451550827496,34.3965774833402,244.2015,55091305.5317664
photon,0,1,113.451548006024,34.3966284631272,253.0784,55091305.5325664
photon,0,1,113.451544443686,34.3966349773019,243.2357,55091305.5326664
photon,0,1,113.451545780044,34.3966476306036,252.425,55091305.5328664
photon,0,1,113.451541488975,34.396660531278,242.4105,55091305.5330664
photon,0,1,113.451544364302,34.3966667606135,254.5383,55091305.5331664
photon,0,1,113.451543324024,34.3966731612604,253.3031,55091305.5332664
noise,1,1,113.451590971197,34.3967028390529,427.493,55091305.5337664
photon,0,1,113.45153138471,34.3967499420918,240.355,55091305.5344664
photon,0,1,113.451535151486,34.3967497760808,253.2099,55091305.5344664
photon,0,1,113.451527458684,34.3967882350656,240.8649,55091305.5350664
photon,0,1,113.451519460073,34.3968648102195,241.4022,55091305.5362664
photon,0,1,113.451520593162,34.3968965143529,256.874,55091305.5367664
photon,0,1,113.451518429622,34.3969093106725,254.1336,55091305.5369664
photon,0,1,113.451506243907,34.3969924442354,242.7334,55091305.5382664
photon,0,1,113.45150701548,34.3970177891795,254.6667,55091305.5386664
photon,0,1,113.451504633981,34.3970369248242,253.515,55091305.5389664
photon,0,1,113.451502219225,34.3970370313285,245.274,55091305.5389664
photon,0,1,113.451491773601,34.3971326464221,244.5298,55091305.5404664
photon,0,1,113.451489994153,34.3971644398263,250.0995,55091305.5409664
photon,0,1,113.45148887456,34.3971771745167,250.9365,55091305.5411664
photon,0,1,113.451482060681,34.3972218731223,243.9898,55091305.5418664
photon,0,1,113.451479682061,34.3972410050836,242.8632,55091305.5421664
photon,0,1,113.451477980436,34.3972791321398,251.0416,55091305.5427664
photon,0,1,113.451464791508,34.3973748462753,241.0185,55091305.5442664
photon,0,1,113.45145939788,34.3974258222731,241.2845,55091305.5450664
photon,0,1,113.451455864231,34.3974450052364,236.2296,55091305.5453664
photon,0,1,113.451454100024,34.3974767930038,241.8854,55091305.5458664
photon,0,1,113.451451497722,34.3975276511381,251.6964,55091305.5466664
photon,0,1,113.451449295391,34.3975531204401,253.5294,55091305.5470664
photon,0,1,113.451449210495,34.3975594679771,255.5776,55091305.5471664
photon,0,1,113.451443272611,34.397616821976,256.3582,55091305.5480664
photon,0,1,113.451439486638,34.3976233328837,245.7763,55091305.5481664
photon,0,1,113.451442790531,34.3976295315746,259.3916,55091305.5482664
photon,0,1,113.451436957636,34.3976424769868,244.1635,55091305.5484664
photon,0,1,113.451439921209,34.3976486906742,256.6178,55091305.5485664
photon,0,1,113.451437144453,34.3976741907668,256.5015,55091305.5489664
photon,0,1,113.451431601243,34.3976934675117,244.6042,55091305.5492664
photon,0,1,113.451433948257,34.3976997090735,254.9555,55091305.5493664
photon,0,1,113.451424799572,34.397757221532,244.8074,55091305.5502664
photon,0,1,113.451424274611,34.3977635908139,245.3583,55091305.5503664
photon,0,1,113.451415793294,34.3978401249581,244.5349,55091305.5515664
photon,0,1,113.451411125383,34.3978847644705,245.0192,55091305.5522664
photon,0,1,113.451409584516,34.39789752654,244.4511,55091305.5524664
photon,0,1,113.451408780492,34.3979039103934,244.0531,55091305.5525664
photon,0,1,113.451408189758,34.3979102851435,244.3832,55091305.5526664
photon,0,1,113.451405321128,34.3979358072982,243.9796,55091305.5530664
photon,0,1,113.451403300962,34.3979549444938,244.1268,55091305.5533664
photon,0,1,113.451401847592,34.3979677079337,243.8621,55091305.5535664
photon,0,1,113.451401193855,34.3979740866732,243.979,55091305.5536664
photon,0,1,113.451398498283,34.3979996059083,244.1728,55091305.5540664
photon,0,1,113.451385985469,34.3981144853195,243.7756,55091305.5558664
photon,0,1,113.451384097584,34.3981399803992,246.7427,55091305.5562664
photon,0,1,113.451384484692,34.3981399636539,248.064,55091305.5562664
photon,0,1,113.451380598326,34.3981655493528,244.2136,55091305.5566664
photon,0,1,113.451377225,34.3981974691906,244.4723,55091305.5571664
photon,0,1,113.451371922755,34.3982547803442,247.6904,55091305.5580664
photon,0,1,113.451367485161,34.3982995269921,248.9951,55091305.5587664
photon,0,1,113.451365719555,34.3983059699218,245.32,55091305.5588664
photon,0,1,113.451363543742,34.3983251608849,244.948,55091305.5591664
photon,0,1,113.45135465625,34.3984083091117,245.2091,55091305.5604664
photon,0,1,113.451341540727,34.3985298653349,245.2476,55091305.5623664
photon,0,1,113.451342684903,34.3985489162556,256.2367,55091305.5626664
photon,0,1,113.451339221834,34.3985490686255,244.4166,55091305.5626664
photon,0,1,113.45133805996,34.3985618559456,245.1759,55091305.5628664
photon,0,1,113.451339700927,34.3985745190889,255.5027,55091305.5630664
photon,0,1,113.451331456538,34.3986194594845,243.9161,55091305.5637664
photon,0,1,113.451331196729,34.3986513116491,254.8634,55091305.5642664
photon,0,1,113.451328343363,34.3986705416213,252.2292,55091305.5645664
photon,0,1,113.451319918562,34.3987282241621,244.809,55091305.5654664
photon,0,1,113.451317148792,34.3987538169028,244.8477,55091305.5658664
photon,0,1,113.45131546488,34.3987920940772,253.3503,55091305.5664664
photon,0,1,113.451303220242,34.3988817698436,244.8678,55091305.5678664
photon,0,1,113.451299675586,34.3989137560589,244.6862,55091305.5683664
photon,0,1,113.451298944468,34.3989201540636,244.5755,55091305.5684664
photon,0,1,113.451297616546,34.3989329434771,244.8137,55091305.5686664
photon,0,1,113.451296848346,34.3989393432468,244.5779,55091305.5687664
photon,0,1,113.451299224631,34.398945604329,255.0754,55091305.5688664
photon,0,1,113.451285501272,34.3990671246417,253.6638,55091305.5707664
photon,0,1,113.451282122853,34.3990736362458,244.5282,55091305.5708664
photon,0,1,113.451281226352,34.399080038772,243.8645,55091305.5709664
photon,0,1,113.451280219185,34.3991182559465,254.8134,55091305.5715664
photon,0,1,113.451277322189,34.3991374673545,252.1247,55091305.5718664
photon,0,1,113.451272895687,34.3991567453865,244.2198,55091305.5721664
photon,0,1,113.451272214829,34.3991631360079,244.2981,55091305.5722664
photon,0,1,113.451264498239,34.3992397868857,246.8213,55091305.5734664
photon,0,1,113.451258824587,34.3992908970184,246.7347,55091305.5742664
photon,0,1,113.451255177539,34.3993228405872,246.3514,55091305.5747664
photon,0,1,113.451253855995,34.3993356093005,246.6694,55091305.5749664
photon,0,1,113.451250789032,34.3993548098292,243.448,55091305.5752664
photon,0,1,113.451240038822,34.3994505808257,243.0501,55091305.5767664
