PointLabel,PointCode,LabelSection,Longitude,Latitude,Elevation,DeltaTime
photon,0,1,113.428023468037,34.7013047626018,190.8419,72811966.8902165
noise,1,1,113.428039912912,34.7012960018157,118.5059,72811966.8903165
photon,0,1,113.428012118526,34.7012090884453,194.6601,72811966.8917165
photon,0,1,113.428010749898,34.7011963102208,194.5606,72811966.8919165
photon,0,1,113.428008689555,34.7011771452863,194.4446,72811966.8922165
photon,0,1,113.428003054986,34.7011260587065,194.737,72811966.8930165
photon,0,1,113.428001199517,34.7011068653259,193.764,72811966.8933165
photon,0,1,113.427993262628,34.7010366478606,195.0026,72811966.8944165
photon,0,1,113.427988606824,34.7009919075256,194.1441,72811966.8951165
noise,1,1,113.427965694983,34.7009432131812,267.419,72811966.8959165
photon,0,1,113.427982195402,34.7009344434075,194.8629,72811966.8960165
photon,0,1,113.427980772718,34.7009216720974,195.0178,72811966.8962165
noise,1,1,113.427944587473,34.7009202016767,344.7966,72811966.8963165
photon,0,1,113.4279802325,34.7009152633778,194.374,72811966.8963165
photon,0,1,113.427971720605,34.7008386415415,195.2485,72811966.8975164
photon,0,1,113.42796839056,34.7008066843395,194.7187,72811966.8980165
photon,0,1,113.427964913291,34.7007747473848,194.8227,72811966.8985165
photon,0,1,113.427960035376,34.7007300370113,195.0315,72811966.8992165
photon,0,1,113.427958029426,34.7007108647027,194.7727,72811966.8995165
photon,0,1,113.427957179295,34.7007044986059,195.4532,72811966.8996165
photon,0,1,113.427955241909,34.7006853150262,194.9109,72811966.8999165
photon,0,1,113.427952497382,34.7006597614092,194.8778,72811966.9003165
photon,0,1,113.42794906796,34.700627820983,194.8449,72811966.9008164
photon,0,1,113.427947600992,34.7006150558119,195.2366,72811966.9010165
photon,0,1,113.427945019564,34.700589479924,194.5412,72811966.9014165
photon,0,1,113.427941056189,34.7005835453262,208.3701,72811966.9015165
photon,0,1,113.427935341923,34.7005000499753,194.8936,72811966.9028165
photon,0,1,113.427931202517,34.700461722172,195.0474,72811966.9034165
photon,0,1,113.427930560595,34.7004553285977,194.8732,72811966.9035165
photon,0,1,113.427931433212,34.7004552075061,191.1909,72811966.9035165
photon,0,1,113.427929157269,34.7004425559805,195.0299,72811966.9037165
photon,0,1,113.427929190298,34.7004425514365,194.8906,72811966.9037165
photon,0,1,113.427927639125,34.7004298011262,195.6745,72811966.9039164
photon,0,1,113.427920029749,34.7003789878604,204.7596,72811966.9047165
photon,0,1,113.42791794938,34.700366310621,207.7889,72811966.9049165
photon,0,1,113.427915633855,34.7003212472643,197.4544,72811966.9056165
photon,0,1,113.427915150609,34.7003148311144,196.624,72811966.9057165
photon,0,1,113.427900378233,34.7001742500519,196.0377,72811966.9079165
