PointLabel,PointCode,LabelSection,Longitude,Latitude,Elevation,DeltaTime
photon,0,1,113.388593745037,34.6726614379624,181.8226,72811967.7075165
photon,0,1,113.388593814582,34.6726614463889,181.3958,72811967.7075165
photon,0,1,113.388591986881,34.6726487434092,182.2765,72811967.7077165
photon,0,1,113.388590319992,34.6726360640682,182.1701,72811967.7079165
photon,0,1,113.388588628038,34.6726233857129,182.2174,72811967.7081165
photon,0,1,113.38858781229,34.6726170504107,182.0546,72811967.7082165
photon,0,1,113.388586157202,34.6726043791958,181.8732,72811967.7084165
photon,0,1,113.388586105228,34.672604372898,182.1921,72811967.7084165
photon,0,1,113.3885861565,34.6726043791107,181.8775,72811967.7084165
photon,0,1,113.388586099234,34.6726043721716,182.2289,72811967.7084165
photon,0,1,113.388585289663,34.6725980398514,182.0276,72811967.7085165
photon,0,1,113.388583586539,34.6725853672155,182.1402,72811967.7087165
photon,0,1,113.388582728501,34.6725790311885,182.2361,72811967.7088165
photon,0,1,113.388581930254,34.6725727031137,181.9651,72811967.7089165
photon,0,1,113.38858021694,34.6725600348981,182.1397,72811967.7091165
photon,0,1,113.388578588681,34.6725473806529,181.793,72811967.7093165
photon,0,1,113.388578475988,34.6725473669967,182.4846,72811967.7093165
photon,0,1,113.388577674512,34.6725410419495,182.2332,72811967.7094165
photon,0,1,113.388574241264,34.6725157207342,182.6233,72811967.7098165
photon,0,1,113.388573482944,34.6725094041388,182.1075,72811967.7099165
photon,0,1,113.388571713155,34.6724967421223,182.6295,72811967.7101165
photon,0,1,113.388570107599,34.6724841024244,182.1442,72811967.7103165
photon,0,1,113.388570106238,34.6724841022594,182.1526,72811967.7103165
photon,0,1,113.388569258052,34.6724777777929,182.1888,72811967.7104165
photon,0,1,113.388568376007,34.672471449802,182.4331,72811967.7105165
photon,0,1,113.388568460403,34.6724714600301,181.9152,72811967.7105165
photon,0,1,113.388568712782,34.6724714896067,180.3657,72811967.7105165
photon,0,1,113.388568412431,34.6724714542163,182.2095,72811967.7105165
photon,0,1,113.388565907236,34.6724524906368,182.0787,72811967.7108165
photon,0,1,113.388565062707,34.6724461694256,182.0936,72811967.7109165
photon,0,1,113.388564146817,34.6724398401029,182.5466,72811967.7110165
photon,0,1,113.388564254401,34.6724398531417,181.8864,72811967.7110165
photon,0,1,113.388563387837,34.6724335303259,182.0371,72811967.7111165
noise,1,1,113.388537167664,34.6724241705406,337.803,72811967.7112165
photon,0,1,113.388562500106,34.6724272054648,182.318,72811967.7112165
photon,0,1,113.388562528158,34.6724272088647,182.1458,72811967.7112165
photon,0,1,113.388560031256,34.67240826025,181.9721,72811967.7115165
photon,0,1,113.388559217265,34.6724019463214,181.8018,72811967.7116165
photon,0,1,113.38855917718,34.672401941463,182.0478,72811967.7116165
photon,0,1,113.388558897006,34.6724019075052,183.7671,72811967.7116165
photon,0,1,113.388559198082,34.6724019439963,181.9195,72811967.7116165
photon,0,1,113.388558288067,34.6723956189064,182.3388,72811967.7117165
photon,0,1,113.388556719775,34.6723892155082,186.7989,72811967.7118165
photon,0,1,113.38855736014,34.6723892921141,182.8684,72811967.7118165
photon,0,1,113.388556658121,34.6723829931629,182.0121,72811967.7119165
photon,0,1,113.388555014669,34.6723765815644,186.9342,72811967.7120165
photon,0,1,113.388554175011,34.6723702668235,186.9234,72811967.7121165
photon,0,1,113.388554177975,34.6723702671828,186.9052,72811967.7121165
photon,0,1,113.388553320676,34.6723639507373,187.003,72811967.7122165
photon,0,1,113.388553322172,34.6723639509187,186.9939,72811967.7122165
photon,0,1,113.388552518184,34.6723576413601,186.765,72811967.7123165
photon,0,1,113.388553291109,34.6723577340371,182.0211,72811967.7123165
photon,0,1,113.388550808741,34.672345011184,186.9315,72811967.7125165
photon,0,1,113.3885508142,34.6723450118458,186.898,72811967.7125165
photon,0,1,113.388550803233,34.6723450105165,186.9653,72811967.7125165
photon,0,1,113.388549160866,34.6723323900652,186.7221,72811967.7127165
photon,0,1,113.388549850126,34.6723324726042,182.4916,72811967.7127165
photon,0,1,113.388548759863,34.6723261303385,184.0221,72811967.7128165
photon,0,1,113.38854732294,34.6723135370511,182.5213,72811967.7130165
photon,0,1,113.388545632586,34.6723009144611,182.5782,72811967.7132165
noise,1,1,113.388523447613,34.6722920461054,313.5893,72811967.7133165
photon,0,1,113.388544774161,34.6722946020694,182.6888,72811967.7133165
photon,0,1,113.388544790526,34.6722946040532,182.5884,72811967.7133165
photon,0,1,113.388544585505,34.6722945792003,183.8466,72811967.7133165
photon,0,1,113.388544574747,34.6722945778961,183.9126,72811967.7133165
photon,0,1,113.388543932625,34.6722882928996,182.6972,72811967.7134165
photon,0,1,113.38854309593,34.6722819837883,182.6757,72811967.7135165
photon,0,1,113.388542279723,34.6722756774705,182.5291,72811967.7136165
photon,0,1,113.388541265677,34.6722693474704,183.5973,72811967.7137165
photon,0,1,113.388541224297,34.672269342454,183.8513,72811967.7137165
photon,0,1,113.388541406953,34.6722693645968,182.7303,72811967.7137165
photon,0,1,113.388541308564,34.6722693526694,183.3341,72811967.7137165
photon,0,1,113.388540638729,34.6722630646887,182.2906,72811967.7138165
photon,0,1,113.388538930318,34.6722504448661,182.4686,72811967.7140165
photon,0,1,113.388538899415,34.6722504411197,182.6582,72811967.7140165
photon,0,1,113.388538036471,34.6722441305511,182.8019,72811967.7141165
photon,0,1,113.388536400576,34.6722315210835,182.5392,72811967.7143165
