PointLabel,PointCode,LabelSection,Longitude,Latitude,Elevation,DeltaTime
photon,0,1,113.486178004356,34.3993387473834,148.7011,55091305.5148664
noise,1,1,113.486231015453,34.3993841902191,417.9107,55091305.5156664
photon,0,1,113.48617144104,34.3994027814196,148.7036,55091305.5158664
photon,0,1,113.486168228301,34.3994347812468,149.0729,55091305.5163664
photon,0,1,113.486168197715,34.3994347842529,148.9316,55091305.5163664
photon,0,1,113.486160910743,34.39950517843,148.8498,55091305.5174664
photon,0,1,113.4861602502,34.3995115758437,148.8593,55091305.5175664
photon,0,1,113.48615781478,34.3995372997043,148.8643,55091305.5179664
photon,0,1,113.486155124658,34.3995628453423,148.9715,55091305.5183664
photon,0,1,113.486152426803,34.3996010186522,155.3507,55091305.5189664
photon,0,1,113.486151004847,34.3996011599338,148.7802,55091305.5189664
photon,0,1,113.486150376075,34.39960753926,149.0205,55091305.5190664
photon,0,1,113.486147490611,34.3996457198633,154.5869,55091305.5196664
photon,0,1,113.486146211487,34.3996458466008,148.6761,55091305.5196664
noise,1,1,113.486083776568,34.3996646774593,-133.5011,55091305.5198664
photon,0,1,113.486141578164,34.3997031268952,155.6937,55091305.5205664
photon,0,1,113.486138857297,34.3997286434584,155.7833,55091305.5209664
photon,0,1,113.486135243204,34.3997479332174,148.5896,55091305.5212664
photon,0,1,113.486131694236,34.3997798318755,148.0531,55091305.5217664
photon,0,1,113.486123666083,34.3998626173652,152.2931,55091305.5230664
photon,0,1,113.486116561878,34.3999200606598,148.1496,55091305.5239664
noise,1,1,113.486167346406,34.3999591335866,405.1705,55091305.5246664
photon,0,1,113.486108191258,34.3999965163606,147.7772,55091305.5251664
photon,0,1,113.486107500306,34.4000028838586,147.7782,55091305.5252664
photon,0,1,113.486097228736,34.4000983933706,148.2612,55091305.5267664
photon,0,1,113.486097969313,34.4000983200744,151.6835,55091305.5267664
photon,0,1,113.486094054673,34.4001301982675,149.5831,55091305.5272664
photon,0,1,113.486093956462,34.4001302079204,149.1292,55091305.5272664
photon,0,1,113.486091842814,34.4001493093362,148.9553,55091305.5275664
photon,0,1,113.486086746359,34.400193892997,147.7874,55091305.5282664
photon,0,1,113.486086059998,34.4002002574943,147.8128,55091305.5283664
photon,0,1,113.486080477071,34.4002448805891,144.3869,55091305.5290664
photon,0,1,113.486080168113,34.4002575030048,149.3503,55091305.5292664
photon,0,1,113.486080370928,34.400257482565,150.2874,55091305.5292664
photon,0,1,113.486076064639,34.4002956819811,149.5531,55091305.5298664
photon,0,1,113.486072630221,34.4003274981687,149.6444,55091305.5303664
photon,0,1,113.486071932326,34.4003338623396,149.6106,55091305.5304664
photon,0,1,113.486068573273,34.4003593744774,146.8485,55091305.5308664
photon,0,1,113.48606649615,34.4003784643313,146.8154,55091305.5311664
photon,0,1,113.486065807745,34.4003848278099,146.822,55091305.5312664
photon,0,1,113.48606108674,34.4004356504441,150.4862,55091305.5320664
photon,0,1,113.486059553321,34.4004420974706,146.5829,55091305.5321664
photon,0,1,113.486056004928,34.4004865127488,152.4478,55091305.5328664
photon,0,1,113.486055281318,34.4004928793992,152.2817,55091305.5329664
photon,0,1,113.486054622714,34.400499239142,152.4151,55091305.5330664
photon,0,1,113.486054772622,34.4005055189137,156.2843,55091305.5331664
noise,1,1,113.486050852435,34.4005940393305,182.5646,55091305.5345664
photon,0,1,113.486044524505,34.400600964561,156.4881,55091305.5346664
photon,0,1,113.486043185362,34.4006136885656,156.6283,55091305.5348664
photon,0,1,113.486041812083,34.4006264167083,156.6078,55091305.5350664
photon,0,1,113.486041826601,34.4006264152814,156.675,55091305.5350664
photon,0,1,113.486041155825,34.4006327774486,156.7366,55091305.5351664
photon,0,1,113.486038401123,34.4006582335654,156.644,55091305.5355664
photon,0,1,113.486037701526,34.4006645994865,156.5686,55091305.5356664
photon,0,1,113.48603214087,34.400696635398,146.647,55091305.5361664
photon,0,1,113.486034376319,34.4006964136817,156.9777,55091305.5361664
photon,0,1,113.486034265856,34.4006964245377,156.4672,55091305.5361664
photon,0,1,113.486028770094,34.4007284562639,146.8241,55091305.5366664
photon,0,1,113.486026056353,34.4007539176299,146.8716,55091305.5370664
photon,0,1,113.486021912288,34.4007921191508,146.5763,55091305.5376664
photon,0,1,113.486016993481,34.4008366683848,146.6799,55091305.5383664
photon,0,1,113.486015649469,34.4008494081264,146.5849,55091305.5385664
photon,0,1,113.486017856989,34.4008491891607,156.7866,55091305.5385664
noise,1,1,113.486011228941,34.400849847103,126.1564,55091305.5385664
photon,0,1,113.486014236502,34.4008558515573,143.1117,55091305.5386664
photon,0,1,113.486013939118,34.4008621844649,144.7932,55091305.5387664
photon,0,1,113.486006477996,34.4009322721601,143.8763,55091305.5398664
photon,0,1,113.486006340998,34.4009322861294,143.2434,55091305.5398664
photon,0,1,113.486006277765,34.4009322923436,142.9512,55091305.5398664
photon,0,1,113.485999049514,34.40100237967,143.0353,55091305.5409664
noise,1,1,113.486040577737,34.4010108694417,341.0416,55091305.5411664
photon,0,1,113.485994294455,34.4010470076116,142.3426,55091305.5416664
photon,0,1,113.485991719842,34.4010724988396,142.5983,55091305.5420664
photon,0,1,113.485989025617,34.401098002949,142.2964,55091305.5424664
photon,0,1,113.485987715479,34.4011107532145,142.3157,55091305.5426664
photon,0,1,113.485984430443,34.4011426348311,142.3181,55091305.5431664
photon,0,1,113.485982439494,34.4011617673252,142.2265,55091305.5434664
photon,0,1,113.485982424107,34.4011680811555,145.1921,55091305.5435664
photon,0,1,113.485981164638,34.4011745179828,142.4079,55091305.5436664
photon,0,1,113.485977533813,34.401212756584,143.8503,55091305.5442664
photon,0,1,113.485975169027,34.4012319332526,142.0347,55091305.5445664
photon,0,1,113.485971050197,34.401276546083,144.2724,55091305.5452664
noise,1,1,113.486032959701,34.401283028565,436.4854,55091305.5454664
photon,0,1,113.485968958525,34.401295701338,143.7277,55091305.5455664
photon,0,1,113.485966476562,34.4013212119339,144.425,55091305.5459664
photon,0,1,113.485965905066,34.4013212686038,141.7837,55091305.5459664
noise,1,1,113.485944394786,34.4013865841834,72.83086,55091305.5469664
photon,0,1,113.485959132274,34.4013914394386,143.9905,55091305.5470664
photon,0,1,113.48595778834,34.4014042120227,143.8801,55091305.5472664
photon,0,1,113.485948732416,34.4014872807435,141.7558,55091305.5485664
photon,0,1,113.485938533579,34.4015894673548,143.7352,55091305.5501664
photon,0,1,113.485936547217,34.4016086399918,143.7954,55091305.5504664
photon,0,1,113.485935223349,34.4016214229193,143.8435,55091305.5506664
photon,0,1,113.485929820357,34.401672572227,143.5892,55091305.5514664
photon,0,1,113.48592782659,34.4016917533197,143.6654,55091305.5517664
photon,0,1,113.485927780602,34.4016917578397,143.4528,55091305.5517664
photon,0,1,113.485924474123,34.4017237267759,143.6828,55091305.5522664
photon,0,1,113.485921097804,34.4017557043216,143.6247,55091305.5527664
photon,0,1,113.485919744897,34.4017684977869,143.6013,55091305.5529664
photon,0,1,113.485919788909,34.401768492955,143.8045,55091305.5529664
photon,0,1,113.485916364305,34.4018004839689,143.577,55091305.5534664
photon,0,1,113.485912983363,34.401832473904,143.5899,55091305.5539664
photon,0,1,113.485910366076,34.4018580588545,144.0326,55091305.5543664
photon,0,1,113.48591030028,34.4018580658277,143.7287,55091305.5543664
photon,0,1,113.485909010509,34.4018708572627,144.0471,55091305.5545664
photon,0,1,113.485908126824,34.4018772774145,143.1053,55091305.5546664
photon,0,1,113.485907963815,34.4018836258526,145.4958,55091305.5547664
photon,0,1,113.485906199461,34.4018964655467,143.6339,55091305.5549664
photon,0,1,113.485900755631,34.40194767074,143.7121,55091305.5557664
photon,0,1,113.485900425115,34.4019540346673,145.3458,55091305.5558664
photon,0,1,113.485899761562,34.4019604343133,145.4432,55091305.5559664
photon,0,1,113.485899016354,34.4019668421018,145.1649,55091305.5560664
photon,0,1,113.485898704001,34.4019668733102,143.7213,55091305.5560664
photon,0,1,113.485895680296,34.4019988444047,145.6019,55091305.5565664
photon,0,1,113.485894936875,34.4020052526849,145.3423,55091305.5566664
photon,0,1,113.485891523496,34.4020372653207,145.4742,55091305.5571664
photon,0,1,113.485888686537,34.402062888035,145.1205,55091305.5575664
photon,0,1,113.485887316959,34.4020756951461,145.1804,55091305.5577664
photon,0,1,113.485887346856,34.4020756922073,145.3186,55091305.5577664
photon,0,1,113.485886194011,34.4020883885385,145.1977,55091305.5579664
photon,0,1,113.485877642822,34.4021653408359,145.1155,55091305.5591664
photon,0,1,113.485871940842,34.4022166452525,145.1878,55091305.5599664
photon,0,1,113.485871678914,34.4022166710014,143.977,55091305.5599664
photon,0,1,113.485869791479,34.4022358870355,145.1893,55091305.5602664
photon,0,1,113.485867627754,34.402255129993,145.1373,55091305.5605664
photon,0,1,113.485865443059,34.4022743761171,145.0015,55091305.5608664
photon,0,1,113.48586476428,34.4022807864952,145.1874,55091305.5609664
photon,0,1,113.485858301297,34.4023385133071,145.2814,55091305.5618664
photon,0,1,113.485859919163,34.4023446962533,156.0955,55091305.5619664
photon,0,1,113.485851733601,34.4023962484203,144.9846,55091305.5627664
photon,0,1,113.485850273584,34.4024090780494,144.9274,55091305.5629664
photon,0,1,113.485835660527,34.4025373656361,144.4772,55091305.5649664
photon,0,1,113.485832629044,34.4025630304588,143.9149,55091305.5653664
photon,0,1,113.485831581124,34.4025694753106,142.4349,55091305.5654664
photon,0,1,113.485821000606,34.4026656176811,144.0221,55091305.5669664
photon,0,1,113.485810655215,34.402755370934,143.3586,55091305.5683664
photon,0,1,113.485808503603,34.4027745928735,143.5161,55091305.5686664
photon,0,1,113.485807708111,34.4027810081714,143.2066,55091305.5687664
photon,0,1,113.485792568817,34.4029218505554,147.2189,55091305.5709664
photon,0,1,113.485792913299,34.4029344793414,155.5258,55091305.5711664
photon,0,1,113.485789168652,34.4029665045184,154.9923,55091305.5716664
photon,0,1,113.485785328221,34.4029795454951,143.946,55091305.5718664
photon,0,1,113.485782391711,34.4030114832565,147.1223,55091305.5723664
photon,0,1,113.485778534051,34.4030371787799,142.6758,55091305.5727664
photon,0,1,113.485778126896,34.4030498723986,147.4799,55091305.5729664
photon,0,1,113.485775696372,34.4030627675539,142.9287,55091305.5731664
photon,0,1,113.485775614862,34.4030754287393,149.2314,55091305.5733664
photon,0,1,113.485773509726,34.4030882910417,146.1772,55091305.5735664
photon,0,1,113.485772312738,34.4031010606664,147.3159,55091305.5737664
photon,0,1,113.485774421912,34.4031008512117,157.0649,55091305.5737664
photon,0,1,113.485764185943,34.4031651111985,143.0476,55091305.5747664
photon,0,1,113.485761366121,34.4032159696367,156.5689,55091305.5755664
